Precision,Recall,Threshold
0.7870889790282213,0.9940054495912807,1.8125024102711266e-07
0.7871059615509094,0.9940054495912807,1.8250561773116243e-07
0.7871229448064558,0.9940054495912807,1.8272947752147176e-07
0.7871399287949078,0.9940054495912807,1.8319840425731033e-07
0.7871569135163128,0.9940054495912807,1.834378680162208e-07
0.7871738989707183,0.9940054495912807,1.8364178020049256e-07
0.7871908851581718,0.9940054495912807,1.85181751697024e-07
0.7872078720787208,0.9940054495912807,1.8537020801746165e-07
0.7872248597324126,0.9940054495912807,1.8554905923990834e-07
0.787220268024774,0.9939782016348774,1.8578072501256674e-07
0.7872372566791834,0.9939782016348774,1.8596142209264746e-07
0.7872326650408961,0.9939509536784741,1.8621710044414982e-07
0.7872496546961326,0.9939509536784741,1.866819667630753e-07
0.7872666450847092,0.9939509536784741,1.8692418210142694e-07
0.7872620537833988,0.9939237057220709,1.8693610567912453e-07
0.7872790451729869,0.9939237057220709,1.8794535352085164e-07
0.7872744539411206,0.9938964577656676,1.8818553759500497e-07
0.7872914463318297,0.9938964577656676,1.8994948969138366e-07
0.787308439456076,0.9938964577656676,1.904372454905953e-07
0.787325433313907,0.9938964577656676,1.9055325717952986e-07
0.7873424279053705,0.9938964577656676,1.9062515769250204e-07
0.7873594232305136,0.9938964577656676,1.9292779554567045e-07
0.787376419289384,0.9938964577656676,1.929397477672763e-07
0.7873934160820292,0.9938964577656676,1.9312433029896426e-07
0.7873888265262067,0.9938692098092643,1.9358914955083703e-07
0.787405824320532,0.9938692098092643,1.9527162647450084e-07
0.7874012348344199,0.993841961852861,1.9536186488208098e-07
0.7874182336305348,0.993841961852861,1.9536292603366252e-07
0.7874352331606218,0.993841961852861,1.9600295120609566e-07
0.7874522334247285,0.993841961852861,1.9638936081770439e-07
0.7874692344229025,0.993841961852861,1.9681037864842352e-07
0.7874646458103935,0.9938147138964578,1.96961169199005e-07
0.7874816478106917,0.9938147138964578,1.9707930863271854e-07
0.7874986505451798,0.9938147138964578,1.9843933515135679e-07
0.7875156540139051,0.9938147138964578,1.988559961338537e-07
