FPR,TPR,Threshold
0.007570093457943925,0.2661035422343324,0.9944525326204171
0.007570093457943925,0.26618528610354225,0.9944468990383464
0.007663551401869159,0.26618528610354225,0.9944465220331543
0.007663551401869159,0.26871934604904635,0.9942786659169787
0.007757009345794393,0.26871934604904635,0.9942725303207028
0.007757009345794393,0.26904632152588553,0.9942477411084528
0.007850467289719627,0.26904632152588553,0.9942470980278656
0.007850467289719627,0.2708719346049046,0.9941065910927442
0.00794392523364486,0.2708719346049046,0.9941048145814181
0.00794392523364486,0.27231607629427795,0.99399876188362
0.008037383177570093,0.27231607629427795,0.9939970538939125
0.008037383177570093,0.2758310626702997,0.9937520216558651
0.008130841121495327,0.2758310626702997,0.9937519900678483
0.008130841121495327,0.27640326975476837,0.9937054623712592
0.00822429906542056,0.27640326975476837,0.9937010548293057
0.00822429906542056,0.27880108991825614,0.9934744537435857
0.008317757009345795,0.27880108991825614,0.993470780697324
0.008317757009345795,0.279291553133515,0.9934403751071929
0.008411214953271028,0.279291553133515,0.9934383024014799
0.008411214953271028,0.2831607629427793,0.9931427645363763
0.008504672897196261,0.2831607629427793,0.9931420537846554
0.008504672897196261,0.2839237057220708,0.9930873739223933
0.008598130841121496,0.2839237057220708,0.9930790416898748
0.008598130841121496,0.28572207084468665,0.9929413800045457
0.008691588785046729,0.28572207084468665,0.9929395804167924
0.008691588785046729,0.2864032697547684,0.9928788056411723
0.008785046728971962,0.2864032697547684,0.9928779634074187
0.008785046728971962,0.28814713896457766,0.9926973668811881
0.008878504672897197,0.28814713896457766,0.9926972297896416
0.008878504672897197,0.28997275204359674,0.9925744267495186
0.00897196261682243,0.28997275204359674,0.9925697893102089
0.00897196261682243,0.2920435967302452,0.9923792896082143
0.009065420560747663,0.2920435967302452,0.992379000335043
0.009065420560747663,0.29465940054495915,0.9921008245973829
0.009158878504672898,0.29465940054495915,0.9921003699107929
0.009158878504672898,0.2998092643051771,0.9916519544778591
0.00925233644859813,0.2998092643051771,0.9916476992461335
0.00925233644859813,0.3011989100817439,0.9915158270297437
0.009345794392523364,0.3011989100817439,0.9915125221761727
0.009345794392523364,0.3021798365122616,0.9914121563655188
0.009439252336448599,0.3021798365122616,0.9914084702644583
0.009439252336448599,0.3038964577656676,0.9911944976082862
0.009532710280373832,0.3038964577656676,0.9911928086594184
0.009532710280373832,0.3068119891008174,0.990931998740116
0.009626168224299065,0.3068119891008174,0.9909297290219273
0.009626168224299065,0.3073841961852861,0.9908863722309927
0.0097196261682243,0.3073841961852861,0.9908823885826745
0.0097196261682243,0.30841961852861033,0.9907904912451184
0.009813084112149532,0.30841961852861033,0.9907874212473874
0.009813084112149532,0.31286103542234334,0.9902831900736918
0.009906542056074767,0.31286103542234334,0.9902830561456859
0.009906542056074767,0.31365122615803814,0.9902087854372585
0.01,0.31365122615803814,0.9902083100901596
0.01,0.31446866485013625,0.9901340265041415
0.010093457943925233,0.31446866485013625,0.9901337648566253
0.010093457943925233,0.32523160762942777,0.9888432126651592
0.010186915887850468,0.32523160762942777,0.9888415022239333
0.010186915887850468,0.3253950953678474,0.9888305058670347
0.010280373831775701,0.3253950953678474,0.9888229562619134
0.010280373831775701,0.3254223433242507,0.9888222019835193
0.010373831775700934,0.3254223433242507,0.988821116839401
0.010373831775700934,0.32670299727520435,0.9886844546625803
0.010467289719626169,0.32670299727520435,0.9886814904228978
0.010467289719626169,0.32790190735694824,0.9885666214584834
0.010560747663551402,0.32790190735694824,0.9885648789745703
0.010560747663551402,0.3312806539509537,0.9881923661665307
0.010654205607476635,0.3312806539509537,0.9881920086680467
0.010654205607476635,0.33653950953678474,0.9875023276407394
0.01074766355140187,0.33653950953678474,0.9874994275222183
0.01074766355140187,0.33735694822888285,0.9873752790941926
0.010841121495327103,0.33735694822888285,0.9873713257737736
0.010841121495327103,0.33959128065395094,0.9870086155579493
0.010934579439252336,0.33959128065395094,0.9870048909464614
0.010934579439252336,0.3417983651226158,0.9866659878868003
0.01102803738317757,0.3417983651226158,0.9866599366527903
0.01102803738317757,0.3426975476839237,0.9865136578726728
0.011214953271028037,0.3426975476839237,0.9865092496253579
0.011214953271028037,0.34408719346049044,0.9863583670019389
0.011308411214953271,0.34408719346049044,0.9863565595842003
0.011308411214953271,0.34479564032697546,0.986270395252757
0.011401869158878504,0.34479564032697546,0.9862669717837053
0.011401869158878504,0.3448773841961853,0.9862401928651392
0.011495327102803739,0.3448773841961853,0.9862392527380683
0.011495327102803739,0.3450408719346049,0.986223447581471
0.011588785046728972,0.3450408719346049,0.9862223603720812
0.011588785046728972,0.34509536784741146,0.9862046760516527
0.011682242990654205,0.34509536784741146,0.9862018149541127
0.011682242990654205,0.3458038147138965,0.986073807656484
0.01177570093457944,0.3458038147138965,0.986069764756662
0.01177570093457944,0.34681198910081745,0.9859403260716452
0.011869158878504673,0.34681198910081745,0.9859376220553893
